# HELP cadvisor_version_info A metric with a constant '1' value labeled by kernel version, OS version, docker version, cadvisor version & cadvisor revision.
# TYPE cadvisor_version_info gauge
cadvisor_version_info{cadvisorRevision="6f3f25ba",cadvisorVersion="v0.49.1",dockerVersion="",kernelVersion="6.8.0-1041-azure",osVersion="Alpine Linux v3.18"} 1
# HELP container_blkio_device_usage_total Blkio Device bytes usage
# TYPE container_blkio_device_usage_total counter
container_blkio_device_usage_total{container_label_35cc9b="",container_label_description="",container_label_name="",container_label_org_kennethreitz_vendor="",container_label_version="",device="",id="/system.slice/snapd.service",image="",major="7",minor="2",name="",operation="Read"} 9.92256e+06 1762748199755
container_blkio_device_usage_total{container_label_35cc9b="",container_label_description="",container_label_name="",container_label_org_kennethreitz_vendor="",container_label_version="",device="",id="/system.slice/snapd.service",image="",major="7",minor="2",name="",operation="Write"} 0 1762748199755
container_blkio_device_usage_total{container_label_35cc9b="",container_label_description="",container_label_name="",container_label_org_kennethreitz_vendor="",container_label_version="",device="",id="/system.slice/snapd.service",image="",major="7",minor="3",name="",operation="Read"} 10240 1762748199755
container_blkio_device_usage_total{container_label_35cc9b="",container_label_description="",container_label_name="",container_label_org_kennethreitz_vendor="",container_label_version="",device="",id="/system.slice/snapd.service",image="",major="7",minor="3",name="",operation="Write"} 0 1762748199755
container_blkio_device_usage_total{container_label_35cc9b="",container_label_description="",container_label_name="",container_label_org_kennethreitz_vendor="",container_label_version="",device="",id="/system.slice/systemd-udevd.service",image="",major="7",minor="3",name="",operation="Read"} 4096 1762748194207
container_blkio_device_usage_total{container_label_35cc9b="",container_label_description="",container_label_name="",container_label_org_kennethreitz_vendor="",container_label_version="",device="",id="/system.slice/systemd-udevd.service",image="",major="7",minor="3",name="",operation="Write"} 0 1762748194207
container_blkio_device_usage_total{container_label_35cc9b="",container_label_description="",container_label_name="",container_label_org_kennethreitz_vendor="",container_label_version="",device="/dev/sda",id="/",image="",major="8",minor="0",name="",operation="Read"} 1.032637952e+09 1762748200316
container_blkio_device_usage_total{container_label_35cc9b="",container_label_description="",container_label_name="",container_label_org_kennethreitz_vendor="",container_label_version="",device="/dev/sda",id="/",image="",major="8",minor="0",name="",operation="Write"} 2.911396352e+09 1762748200316
container_blkio_device_usage_total{container_label_35cc9b="",container_label_description="",container_label_name="",container_label_org_kennethreitz_vendor="",container_label_version="",device="/dev/sda",id="/azure.slice",image="",major="8",minor="0",name="",operation="Read"} 2.33996288e+08 1762748200236
container_blkio_device_usage_total{container_label_35cc9b="",container_label_description="",container_label_name="",container_label_org_kennethreitz_vendor="",container_label_version="",device="/dev/sda",id="/azure.slice",image="",major="8",minor="0",name="",operation="Write"} 7.24578304e+08 1762748200236
container_blkio_device_usage_total{container_label_35cc9b="",container_label_description="",container_label_name="",container_label_org_kennethreitz_vendor="",container_label_version="",device="/dev/sda",id="/init.scope",image="",major="8",minor="0",name="",operation="Read"} 614400 1762748198928
container_blkio_device_usage_total{container_label_35cc9b="",container_label_description="",container_label_name="",container_label_org_kennethreitz_vendor="",container_label_version="",device="/dev/sda",id="/init.scope",image="",major="8",minor="0",name="",operation="Write"} 0 1762748198928
container_blkio_device_usage_total{container_label_35cc9b="",container_label_description="",container_label_name="",container_label_org_kennethreitz_vendor="",container_label_version="",device="/dev/sda",id="/system.slice",image="",major="8",minor="0",name="",operation="Read"} 7.564544e+08 1762748200333
container_blkio_device_usage_total{container_label_35cc9b="",container_label_description="",container_label_name="",container_label_org_kennethreitz_vendor="",container_label_version="",device="/dev/sda",id="/system.slice",image="",major="8",minor="0",name="",operation="Write"} 2.0578432e+09 1762748200333
container_blkio_device_usage_total{container_label_35cc9b="",container_label_description="",container_label_name="",container_label_org_kennethreitz_vendor="",container_label_version="",device="/dev/sda",id="/system.slice/chrony.service",image="",major="8",minor="0",name="",operation="Read"} 630784 1762748200214
container_blkio_device_usage_total{container_label_35cc9b="",container_label_description="",container_label_name="",container_label_org_kennethreitz_vendor="",container_label_version="",device="/dev/sda",id="/system.slice/chrony.service",image="",major="8",minor="0",name="",operation="Write"} 0 1762748200214
container_blkio_device_usage_total{container_label_35cc9b="",container_label_description="",container_label_name="",container_label_org_kennethreitz_vendor="",container_label_version="",device="/dev/sda",id="/system.slice/containerd.service",image="",major="8",minor="0",name="",operation="Read"} 6.1558784e+07 1762748200259
container_blkio_device_usage_total{container_label_35cc9b="",container_label_description="",container_label_name="",container_label_org_kennethreitz_vendor="",container_label_version="",device="/dev/sda",id="/system.slice/containerd.service",image="",major="8",minor="0",name="",operation="Write"} 647168 1762748200259
container_blkio_device_usage_total{container_label_35cc9b="",container_label_description="",container_label_name="",container_label_org_kennethreitz_vendor="",container_label_version="",device="/dev/sda",id="/system.slice/cron.service",image="",major="8",minor="0",name="",operation="Read"} 94208 1762748197714
container_blkio_device_usage_total{container_label_35cc9b="",container_label_description="",container_label_name="",container_label_org_kennethreitz_vendor="",container_label_version="",device="/dev/sda",id="/system.slice/cron.service",image="",major="8",minor="0",name="",operation="Write"} 0 1762748197714
container_blkio_device_usage_total{container_label_35cc9b="",container_label_description="",container_label_name="",container_label_org_kennethreitz_vendor="",container_label_version="",device="/dev/sda",id="/system.slice/dbus.service",image="",major="8",minor="0",name="",operation="Read"} 544768 1762748199146
container_blkio_device_usage_total{container_label_35cc9b="",container_label_description="",container_label_name="",container_label_org_kennethreitz_vendor="",container_label_version="",device="/dev/sda",id="/system.slice/dbus.service",image="",major="8",minor="0",name="",operation="Write"} 0 1762748199146
container_blkio_device_usage_total{container_label_35cc9b="",container_label_description="",container_label_name="",container_label_org_kennethreitz_vendor="",container_label_version="",device="/dev/sda",id="/system.slice/docker.service",image="",major="8",minor="0",name="",operation="Read"} 8.804352e+07 1762748198783
container_blkio_device_usage_total{container_label_35cc9b="",container_label_description="",container_label_name="",container_label_org_kennethreitz_vendor="",container_label_version="",device="/dev/sda",id="/system.slice/docker.service",image="",major="8",minor="0",name="",operation="Write"} 7.65407232e+08 1762748198783
container_blkio_device_usage_total{container_label_35cc9b="",container_label_description="",container_label_name="",container_label_org_kennethreitz_vendor="",container_label_version="",device="/dev/sda",id="/system.slice/haveged.service",image="",major="8",minor="0",name="",operation="Read"} 135168 1762748199274
container_blkio_device_usage_total{container_label_35cc9b="",container_label_description="",container_label_name="",container_label_org_kennethreitz_vendor="",container_label_version="",device="/dev/sda",id="/system.slice/haveged.service",image="",major="8",minor="0",name="",operation="Write"} 0 1762748199274
container_blkio_device_usage_total{container_label_35cc9b="",container_label_description="",container_label_name="",container_label_org_kennethreitz_vendor="",container_label_version="",device="/dev/sda",id="/system.slice/hosted-compute-agent.service",image="",major="8",minor="0",name="",operation="Read"} 2.72072704e+08 1762748200156
container_blkio_device_usage_total{container_label_35cc9b="",container_label_description="",container_label_name="",container_label_org_kennethreitz_vendor="",container_label_version="",device="/dev/sda",id="/system.slice/hosted-compute-agent.service",image="",major="8",minor="0",name="",operation="Write"} 1.268191232e+09 1762748200156
container_blkio_device_usage_total{container_label_35cc9b="",container_label_description="",container_label_name="",container_label_org_kennethreitz_vendor="",container_label_version="",device="/dev/sda",id="/system.slice/hv-kvp-daemon.service",image="",major="8",minor="0",name="",operation="Read"} 2.048e+06 1762748199418
container_blkio_device_usage_total{container_label_35cc9b="",container_label_description="",container_label_name="",container_label_org_kennethreitz_vendor="",container_label_version="",device="/dev/sda",id="/system.slice/hv-kvp-daemon.service",image="",major="8",minor="0",name="",operation="Write"} 1.51552e+06 1762748199418
container_blkio_device_usage_total{container_label_35cc9b="",container_label_description="",container_label_name="",container_label_org_kennethreitz_vendor="",container_label_version="",device="/dev/sda",id="/system.slice/irqbalance.service",image="",major="8",minor="0",name="",operation="Read"} 131072 1762748199817
container_blkio_device_usage_total{container_label_35cc9b="",container_label_description="",container_label_name="",container_label_org_kennethreitz_vendor="",container_label_version="",device="/dev/sda",id="/system.slice/irqbalance.service",image="",major="8",minor="0",name="",operation="Write"} 0 1762748199817
container_blkio_device_usage_total{container_label_35cc9b="",container_label_description="",container_label_name="",container_label_org_kennethreitz_vendor="",container_label_version="",device="/dev/sda",id="/system.slice/mono-xsp4.service",image="",major="8",minor="0",name="",operation="Read"} 2.5653248e+07 1762748198527
container_blkio_device_usage_total{container_label_35cc9b="",container_label_description="",container_label_name="",container_label_org_kennethreitz_vendor="",container_label_version="",device="/dev/sda",id="/system.slice/mono-xsp4.service",image="",major="8",minor="0",name="",operation="Write"} 0 1762748198527
container_blkio_device_usage_total{container_label_35cc9b="",container_label_description="",container_label_name="",container_label_org_kennethreitz_vendor="",container_label_version="",device="/dev/sda",id="/system.slice/multipathd.service",image="",major="8",minor="0",name="",operation="Read"} 3.710976e+06 1762748199407
container_blkio_device_usage_total{container_label_35cc9b="",container_label_description="",container_label_name="",container_label_org_kennethreitz_vendor="",container_label_version="",device="/dev/sda",id="/system.slice/multipathd.service",image="",major="8",minor="0",name="",operation="Write"} 0 1762748199407
container_blkio_device_usage_total{container_label_35cc9b="",container_label_description="",container_label_name="",container_label_org_kennethreitz_vendor="",container_label_version="",device="/dev/sda",id="/system.slice/networkd-dispatcher.service",image="",major="8",minor="0",name="",operation="Read"} 2.781184e+06 1762748153168
container_blkio_device_usage_total{container_label_35cc9b="",container_label_description="",container_label_name="",container_label_org_kennethreitz_vendor="",container_label_version="",device="/dev/sda",id="/system.slice/networkd-dispatcher.service",image="",major="8",minor="0",name="",operation="Write"} 0 1762748153168
container_blkio_device_usage_total{container_label_35cc9b="",container_label_description="",container_label_name="",container_label_org_kennethreitz_vendor="",container_label_version="",device="/dev/sda",id="/system.slice/packagekit.service",image="",major="8",minor="0",name="",operation="Read"} 3.821568e+06 1762748199839
container_blkio_device_usage_total{container_label_35cc9b="",container_label_description="",container_label_name="",container_label_org_kennethreitz_vendor="",container_label_version="",device="/dev/sda",id="/system.slice/packagekit.service",image="",major="8",minor="0",name="",operation="Write"} 0 1762748199839
container_blkio_device_usage_total{container_label_35cc9b="",container_label_description="",container_label_name="",container_label_org_kennethreitz_vendor="",container_label_version="",device="/dev/sda",id="/system.slice/php8.1-fpm.service",image="",major="8",minor="0",name="",operation="Read"} 3.710976e+07 1762748199390
container_blkio_device_usage_total{container_label_35cc9b="",container_label_description="",container_label_name="",container_label_org_kennethreitz_vendor="",container_label_version="",device="/dev/sda",id="/system.slice/php8.1-fpm.service",image="",major="8",minor="0",name="",operation="Write"} 16384 1762748199390
container_blkio_device_usage_total{container_label_35cc9b="",container_label_description="",container_label_name="",container_label_org_kennethreitz_vendor="",container_label_version="",device="/dev/sda",id="/system.slice/polkit.service",image="",major="8",minor="0",name="",operation="Read"} 139264 1762748183293
container_blkio_device_usage_total{container_label_35cc9b="",container_label_description="",container_label_name="",container_label_org_kennethreitz_vendor="",container_label_version="",device="/dev/sda",id="/system.slice/polkit.service",image="",major="8",minor="0",name="",operation="Write"} 0 1762748183293
container_blkio_device_usage_total{container_label_35cc9b="",container_label_description="",container_label_name="",container_label_org_kennethreitz_vendor="",container_label_version="",device="/dev/sda",id="/system.slice/rsyslog.service",image="",major="8",minor="0",name="",operation="Read"} 999424 1762748199433
container_blkio_device_usage_total{container_label_35cc9b="",container_label_description="",container_label_name="",container_label_org_kennethreitz_vendor="",container_label_version="",device="/dev/sda",id="/system.slice/rsyslog.service",image="",major="8",minor="0",name="",operation="Write"} 495616 1762748199433
container_blkio_device_usage_total{container_label_35cc9b="",container_label_description="",container_label_name="",container_label_org_kennethreitz_vendor="",container_label_version="",device="/dev/sda",id="/system.slice/snapd.service",image="",major="8",minor="0",name="",operation="Read"} 3.5909632e+07 1762748199755
container_blkio_device_usage_total{container_label_35cc9b="",container_label_description="",container_label_name="",container_label_org_kennethreitz_vendor="",container_label_version="",device="/dev/sda",id="/system.slice/snapd.service",image="",major="8",minor="0",name="",operation="Write"} 249856 1762748199755
container_blkio_device_usage_total{container_label_35cc9b="",container_label_description="",container_label_name="",container_label_org_kennethreitz_vendor="",container_label_version="",device="/dev/sda",id="/system.slice/ssh.service",image="",major="8",minor="0",name="",operation="Read"} 2.51904e+06 1762748156277
container_blkio_device_usage_total{container_label_35cc9b="",container_label_description="",container_label_name="",container_label_org_kennethreitz_vendor="",container_label_version="",device="/dev/sda",id="/system.slice/ssh.service",image="",major="8",minor="0",name="",operation="Write"} 0 1762748156277
container_blkio_device_usage_total{container_label_35cc9b="",container_label_description="",container_label_name="",container_label_org_kennethreitz_vendor="",container_label_version="",device="/dev/sda",id="/system.slice/system-getty.slice",image="",major="8",minor="0",name="",operation="Read"} 4096 1762748120010
container_blkio_device_usage_total{container_label_35cc9b="",container_label_description="",container_label_name="",container_label_org_kennethreitz_vendor="",container_label_version="",device="/dev/sda",id="/system.slice/system-getty.slice",image="",major="8",minor="0",name="",operation="Write"} 0 1762748120010
container_blkio_device_usage_total{container_label_35cc9b="",container_label_description="",container_label_name="",container_label_org_kennethreitz_vendor="",container_label_version="",device="/dev/sda",id="/system.slice/system-modprobe.slice",image="",major="8",minor="0",name="",operation="Read"} 98304 1762748107354
container_blkio_device_usage_total{container_label_35cc9b="",container_label_description="",container_label_name="",container_label_org_kennethreitz_vendor="",container_label_version="",device="/dev/sda",id="/system.slice/system-modprobe.slice",image="",major="8",minor="0",name="",operation="Write"} 0 1762748107354
container_blkio_device_usage_total{container_label_35cc9b="",container_label_description="",container_label_name="",container_label_org_kennethreitz_vendor="",container_label_version="",device="/dev/sda",id="/system.slice/system-serial\\x2dgetty.slice",image="",major="8",minor="0",name="",operation="Read"} 57344 1762748139459
container_blkio_device_usage_total{container_label_35cc9b="",container_label_description="",container_label_name="",container_label_org_kennethreitz_vendor="",container_label_version="",device="/dev/sda",id="/system.slice/system-serial\\x2dgetty.slice",image="",major="8",minor="0",name="",operation="Write"} 0 1762748139459
container_blkio_device_usage_total{container_label_35cc9b="",container_label_description="",container_label_name="",container_label_org_kennethreitz_vendor="",container_label_version="",device="/dev/sda",id="/system.slice/system-systemd\\x2dfsck.slice",image="",major="8",minor="0",name="",operation="Read"} 3.784704e+06 1762748174616
container_blkio_device_usage_total{container_label_35cc9b="",container_label_description="",container_label_name="",container_label_org_kennethreitz_vendor="",container_label_version="",device="/dev/sda",id="/system.slice/system-systemd\\x2dfsck.slice",image="",major="8",minor="0",name="",operation="Write"} 4096 1762748174616
container_blkio_device_usage_total{container_label_35cc9b="",container_label_description="",container_label_name="",container_label_org_kennethreitz_vendor="",container_label_version="",device="/dev/sda",id="/system.slice/systemd-journald.service",image="",major="8",minor="0",name="",operation="Read"} 7.643136e+06 1762748199299
container_blkio_device_usage_total{container_label_35cc9b="",container_label_description="",container_label_name="",container_label_org_kennethreitz_vendor="",container_label_version="",device="/dev/sda",id="/system.slice/systemd-journald.service",image="",major="8",minor="0",name="",operation="Write"} 1.6027648e+07 1762748199299
container_blkio_device_usage_total{container_label_35cc9b="",container_label_description="",container_label_name="",container_label_org_kennethreitz_vendor="",container_label_version="",device="/dev/sda",id="/system.slice/systemd-logind.service",image="",major="8",minor="0",name="",operation="Read"} 274432 1762748199493
container_blkio_device_usage_total{container_label_35cc9b="",container_label_description="",container_label_name="",container_label_org_kennethreitz_vendor="",container_label_version="",device="/dev/sda",id="/system.slice/systemd-logind.service",image="",major="8",minor="0",name="",operation="Write"} 0 1762748199493
container_blkio_device_usage_total{container_label_35cc9b="",container_label_description="",container_label_name="",container_label_org_kennethreitz_vendor="",container_label_version="",device="/dev/sda",id="/system.slice/systemd-networkd.service",image="",major="8",minor="0",name="",operation="Read"} 1.384448e+06 1762748170225
container_blkio_device_usage_total{container_label_35cc9b="",container_label_description="",container_label_name="",container_label_org_kennethreitz_vendor="",container_label_version="",device="/dev/sda",id="/system.slice/systemd-networkd.service",image="",major="8",minor="0",name="",operation="Write"} 0 1762748170225
container_blkio_device_usage_total{container_label_35cc9b="",container_label_description="",container_label_name="",container_label_org_kennethreitz_vendor="",container_label_version="",device="/dev/sda",id="/system.slice/systemd-resolved.service",image="",major="8",minor="0",name="",operation="Read"} 5.066752e+06 1762748197806
container_blkio_device_usage_total{container_label_35cc9b="",container_label_description="",container_label_name="",container_label_org_kennethreitz_vendor="",container_label_version="",device="/dev/sda",id="/system.slice/systemd-resolved.service",image="",major="8",minor="0",name="",operation="Write"} 0 1762748197806
container_blkio_device_usage_total{container_label_35cc9b="",container_label_description="",container_label_name="",container_label_org_kennethreitz_vendor="",container_label_version="",device="/dev/sda",id="/system.slice/systemd-udevd.service",image="",major="8",minor="0",name="",operation="Read"} 1.0964992e+07 1762748194207
container_blkio_device_usage_total{container_label_35cc9b="",container_label_description="",container_label_name="",container_label_org_kennethreitz_vendor="",container_label_version="",device="/dev/sda",id="/system.slice/systemd-udevd.service",image="",major="8",minor="0",name="",operation="Write"} 0 1762748194207
container_blkio_device_usage_total{container_label_35cc9b="",container_label_description="",container_label_name="",container_label_org_kennethreitz_vendor="",container_label_version="",device="/dev/sda",id="/user.slice",image="",major="8",minor="0",name="",operation="Read"} 1.507328e+06 1762748197746
container_blkio_device_usage_total{container_label_35cc9b="",container_label_description="",container_label_name="",container_label_org_kennethreitz_vendor="",container_label_version="",device="/dev/sda",id="/user.slice",image="",major="8",minor="0",name="",operation="Write"} 24576 1762748197746
container_blkio_device_usage_total{container_label_35cc9b="",container_label_description="",container_label_name="",container_label_org_kennethreitz_vendor="",container_label_version="",device="/dev/sdb",id="/",image="",major="8",minor="16",name="",operation="Read"} 1.300992e+07 1762748200316
container_blkio_device_usage_total{container_label_35cc9b="",container_label_description="",container_label_name="",container_label_org_kennethreitz_vendor="",container_label_version="",device="/dev/sdb",id="/",image="",major="8",minor="16",name="",operation="Write"} 102400 1762748200316
container_blkio_device_usage_total{container_label_35cc9b="",container_label_description="",container_label_name="",container_label_org_kennethreitz_vendor="",container_label_version="",device="/dev/sdb",id="/azure.slice",image="",major="8",minor="16",name="",operation="Read"} 16384 1762748200236
container_blkio_device_usage_total{container_label_35cc9b="",container_label_description="",container_label_name="",container_label_org_kennethreitz_vendor="",container_label_version="",device="/dev/sdb",id="/azure.slice",image="",major="8",minor="16",name="",operation="Write"} 4096 1762748200236
container_blkio_device_usage_total{container_label_35cc9b="",container_label_description="",container_label_name="",container_label_org_kennethreitz_vendor="",container_label_version="",device="/dev/sdb",id="/system.slice",image="",major="8",minor="16",name="",operation="Read"} 1.1154432e+07 1762748200333
container_blkio_device_usage_total{container_label_35cc9b="",container_label_description="",container_label_name="",container_label_org_kennethreitz_vendor="",container_label_version="",device="/dev/sdb",id="/system.slice",image="",major="8",minor="16",name="",operation="Write"} 12288 1762748200333
container_blkio_device_usage_total{container_label_35cc9b="",container_label_description="",container_label_name="",container_label_org_kennethreitz_vendor="",container_label_version="",device="/dev/sdb",id="/system.slice/system-systemd\\x2dfsck.slice",image="",major="8",minor="16",name="",operation="Read"} 1.196032e+06 1762748174616
container_blkio_device_usage_total{container_label_35cc9b="",container_label_description="",container_label_name="",container_label_org_kennethreitz_vendor="",container_label_version="",device="/dev/sdb",id="/system.slice/system-systemd\\x2dfsck.slice",image="",major="8",minor="16",name="",operation="Write"} 8192 1762748174616
container_blkio_device_usage_total{container_label_35cc9b="",container_label_description="",container_label_name="",container_label_org_kennethreitz_vendor="",container_label_version="",device="/dev/sdb",id="/system.slice/systemd-udevd.service",image="",major="8",minor="16",name="",operation="Read"} 4.276224e+06 1762748194207
container_blkio_device_usage_total{container_label_35cc9b="",container_label_description="",container_label_name="",container_label_org_kennethreitz_vendor="",container_label_version="",device="/dev/sdb",id="/system.slice/systemd-udevd.service",image="",major="8",minor="16",name="",operation="Write"} 0 1762748194207
container_blkio_device_usage_total{container_label_35cc9b="",container_label_description="A simple HTTP service.",container_label_name="httpbin",container_label_org_kennethreitz_vendor="Kenneth Reitz",container_label_version="0.9.2",device="/dev/sda",id="/system.slice/docker-197c1fec6ba67d096f9dd4d2333e44f3aa53c685e3e02947d4e056fc36cf0f5c.scope",image="kennethreitz/httpbin",major="8",minor="0",name="c0c121ac1acc42eb9448a714dadf8d95_kennethreitzhttpbin_678f55",operation="Read"} 81920 1762748200012
container_blkio_device_usage_total{container_label_35cc9b="",container_label_description="A simple HTTP service.",container_label_name="httpbin",container_label_org_kennethreitz_vendor="Kenneth Reitz",container_label_version="0.9.2",device="/dev/sda",id="/system.slice/docker-197c1fec6ba67d096f9dd4d2333e44f3aa53c685e3e02947d4e056fc36cf0f5c.scope",image="kennethreitz/httpbin",major="8",minor="0",name="c0c121ac1acc42eb9448a714dadf8d95_kennethreitzhttpbin_678f55",operation="Write"} 0 1762748200012
# HELP container_cpu_cfs_periods_total Number of elapsed enforcement period intervals.
# TYPE container_cpu_cfs_periods_total counter
container_cpu_cfs_periods_total{container_label_35cc9b="",container_label_description="",container_label_name="",container_label_org_kennethreitz_vendor="",container_label_version="",id="/azure.slice/walinuxagent.service",image="",name=""} 413 1762748198630
# HELP container_cpu_cfs_throttled_periods_total Number of throttled period intervals.
# TYPE container_cpu_cfs_throttled_periods_total counter
container_cpu_cfs_throttled_periods_total{container_label_35cc9b="",container_label_description="",container_label_name="",container_label_org_kennethreitz_vendor="",container_label_version="",id="/azure.slice/walinuxagent.service",image="",name=""} 4 1762748198630
# HELP container_cpu_cfs_throttled_seconds_total Total time duration the container has been throttled.
# TYPE container_cpu_cfs_throttled_seconds_total counter
container_cpu_cfs_throttled_seconds_total{container_label_35cc9b="",container_label_description="",container_label_name="",container_label_org_kennethreitz_vendor="",container_label_version="",id="/azure.slice/walinuxagent.service",image="",name=""} 0.134351 1762748198630
# HELP container_cpu_load_average_10s Value of container cpu load average over the last 10 seconds.
# TYPE container_cpu_load_average_10s gauge
container_cpu_load_average_10s{container_label_35cc9b="",container_label_description="",container_label_name="",container_label_org_kennethreitz_vendor="",container_label_version="",id="/",image="",name=""} 0 1762748200316
container_cpu_load_average_10s{container_label_35cc9b="",container_label_description="",container_label_name="",container_label_org_kennethreitz_vendor="",container_label_version="",id="/azure.slice",image="",name=""} 0 1762748200236
container_cpu_load_average_10s{container_label_35cc9b="",container_label_description="",container_label_name="",container_label_org_kennethreitz_vendor="",container_label_version="",id="/azure.slice/azure-vmextensions.slice",image="",name=""} 0 1762748195406
container_cpu_load_average_10s{container_label_35cc9b="",container_label_description="",container_label_name="",container_label_org_kennethreitz_vendor="",container_label_version="",id="/azure.slice/azure-vmextensions.slice/azure-vmextensions-Microsoft.CPlat.Core.RunCommandLinux.slice",image="",name=""} 0 1762748165777
container_cpu_load_average_10s{container_label_35cc9b="",container_label_description="",container_label_name="",container_label_org_kennethreitz_vendor="",container_label_version="",id="/azure.slice/azure-walinuxagent.slice",image="",name=""} 0 1762748181295
container_cpu_load_average_10s{container_label_35cc9b="",container_label_description="",container_label_name="",container_label_org_kennethreitz_vendor="",container_label_version="",id="/azure.slice/azure-walinuxagent.slice/azure-walinuxagent-logcollector.slice",image="",name=""} 0 1762748198316
container_cpu_load_average_10s{container_label_35cc9b="",container_label_description="",container_label_name="",container_label_org_kennethreitz_vendor="",container_label_version="",id="/azure.slice/walinuxagent.service",image="",name=""} 0 1762748198630
container_cpu_load_average_10s{container_label_35cc9b="",container_label_description="",container_label_name="",container_label_org_kennethreitz_vendor="",container_label_version="",id="/init.scope",image="",name=""} 0 1762748198928
container_cpu_load_average_10s{container_label_35cc9b="",container_label_description="",container_label_name="",container_label_org_kennethreitz_vendor="",container_label_version="",id="/system.slice",image="",name=""} 0 1762748200333
